id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated
717,@BritWhartonSF @pmarca @bhorowitz  my @leaptransit FAQ addition:  are the drivers employees w benefits?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,1603301910,BritWhartonSF,0,,BSK,,0,0,1,,,NULL,0,0,4,Wed Mar 18 01:48:57 +0000 2015,42081.11733,42125.5398,42125.5398
718,RT @JSchool_CU: Congrats to Toronto Star’s @_kevindonovan for his team’s #HillmanPrize in Journalism for #JianGomeshi series: http://t.co/X…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.74E+17,,BSK,,6,0,0,,,,2,1,2,Tue Mar 17 22:55:24 +0000 2015,42080.99681,42125.5398,42125.5398
719,RT @thelancearthur: “California’s Extreme Drought” from @KQEDnews (27:48) https://t.co/cegfWxp1Ks,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.78E+17,,BSK,,3,0,0,,,,0,1,2,Tue Mar 17 22:53:15 +0000 2015,42080.99531,42125.5398,42125.5398
720,"RT @morningJewshow: Back with an oldie and a super goodie . Hilarious: Voicemails fromBubbe, Woody Allen http://t.co/jPzKKVdkyS @kthalps","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,HSR,,1,0,0,,,,0,1,2,Tue Mar 17 22:32:26 +0000 2015,42080.98086,42125.5398,42125.5398
721,RT @zoomarang: Bibi declaring victory is BS ... He still has to form a govt...  The centrists hold the cards... Let the lap dancing begin #…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.78E+17,,BSK,,26,0,0,,,NULL,1,0,1,Tue Mar 17 22:23:03 +0000 2015,42080.97434,42125.5398,42125.5398
722,Reading interview w Marsha Norman and thinking the film Wild was massively underrated because internal events are too dismissed by men.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,0,,,NULL,0,0,0,Tue Mar 17 21:48:22 +0000 2015,42080.95025,42125.5398,42125.5398
723,@digiphile not yet.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,1175221,digiphile,0,,BSK,,0,0,1,,,NULL,0,0,1,Tue Mar 17 18:37:44 +0000 2015,42080.81787,42125.5398,42125.5398
724,20 yrs after we 1st streamed at Apple MT @digiphile: WSJ: Apple in talks to launch streaming video service. http://t.co/iSwqxl0D2e,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BSK,,0,0,1,,,,0,1,1,Tue Mar 17 18:18:45 +0000 2015,42080.80469,42125.5398,42125.5398
725,RT @badbanana: We are two years away from even the pilots wearing sweatpants on flights.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.63E+17,,HSR,,138,0,0,,,NULL,0,0,1,Tue Mar 17 18:09:43 +0000 2015,42080.79841,42125.5398,42125.5398
726,RT @heif: Chart @motherjones via @anildash http://t.co/bnp8B6Ny5k,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,BSK,,49,0,0,,,,0,0,3,Tue Mar 17 15:27:34 +0000 2015,42080.68581,42125.5398,42125.5398
727,@owenthomas A joke. The old neighbourhoods of the web are changing like that city where it's builders live. The Lex. Suck. etc.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,3034251,owenthomas,0,,HSR,,0,0,1,,,NULL,0,0,1,Tue Mar 17 15:26:40 +0000 2015,42080.68519,42125.5398,42125.5398
728,RT @deray: Why I didn't call the police when I saw two black boys with guns next door. Must read.  http://t.co/y7seX2gc8Q,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,KOR,,198,0,0,,,,0,1,1,Tue Mar 17 15:25:19 +0000 2015,42080.68425,42125.5398,42125.5398
729,Commuter buses nextMT @owenthomas: This is an outrage to the Net: http://t.co/sMy4cwSYjJ has been replaced by a domain parking spam site.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JPN,,0,0,0,,,,0,1,1,Tue Mar 17 15:20:48 +0000 2015,42080.68111,42125.5398,42125.5398
730,@brainwane excellent,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,70132580,brainwane,0,,ATB,,0,0,0,,,NULL,0,0,1,Tue Mar 17 15:13:05 +0000 2015,42080.67575,42125.5398,42125.5398
731,Night good people.  #fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,1,0,0,Tue Mar 17 06:44:14 +0000 2015,42080.32238,42125.5398,42125.5398
732,What makes you ask? Did he suddenly become ambivalent and swarthy? RT @mpesce   Is Chuck Norris jewish?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,0,0,1,,,NULL,0,0,1,Tue Mar 17 06:10:12 +0000 2015,42080.29875,42125.5398,42125.5398
733,"@F6x made my day, thanks.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,5507572,F6x,0,,SILK,,0,0,0,,,NULL,0,0,1,Tue Mar 17 04:24:57 +0000 2015,42080.22566,42125.5398,42125.5398
734,"RT @benkepes: Since the @gigaom staff have all been let go, I'm wondering who all of us GigaO contractors should contact about the $$$ they…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,BSK,,5,0,0,,,NULL,0,0,3,Tue Mar 17 04:23:05 +0000 2015,42080.22436,42125.5398,42125.5398
735,There is not a day you don't make my life better @marikotamaki,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,0,0,3,,,NULL,0,0,1,Tue Mar 17 02:00:43 +0000 2015,42080.1255,42125.5398,42125.5398
736,"""I am NORMALIZING television""  - @shondarhimes. http://t.co/ZsexabE1CDExactly.#fb","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JPN,,2,0,1,,,,1,1,1,Tue Mar 17 01:59:19 +0000 2015,42080.12453,42125.5398,42125.5398
737,So great “@EricaJoy: “You are not alone. You are seen. I am with you.” Thx for the tears in my tea”  @shondarhimes. http://t.co/ZsexabE1CD,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,KOR,,0,0,0,,,,0,1,2,Tue Mar 17 01:58:34 +0000 2015,42080.124,42125.5398,42125.5398
738,Spotted in Temescal: in ironic sock garters with ankle high hiking boots and shorts. #notahipster #fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,0,,,NULL,2,0,0,Tue Mar 17 01:52:26 +0000 2015,42080.11975,42125.5398,42125.5398
739,@mbrhmr only if there's a bunch of billionaires on yachts pointing and laughing as it happens. And even then I wonder.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,804088,mbrhmr,0,,ATB,,0,0,0,,,NULL,0,0,1,Mon Mar 16 17:07:39 +0000 2015,42079.75531,42125.5398,42125.5398
740,.@monteiro more fellow #funnywomen worth knowing @DawnWhitwell @beckydonohue @johnsonbecky @kthalps Sandra Shamas @jsele Julia Jackson,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JNR,,1,0,3,,,NULL,1,0,6,Mon Mar 16 17:06:04 +0000 2015,42079.75421,42125.5398,42125.5398
741,".@monteiro fellow #funnywomen worth knowing Cynthia Levin, Betsy Salkind, Aundré the Wonderwoman, @jamiedenbo @jessicachaffin Carolyn Taylor","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,2,,,NULL,1,0,3,Mon Mar 16 17:02:33 +0000 2015,42079.75177,42125.5398,42125.5398
742,RT @monteiro: Let us now praise funny women. #funnywomen,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,HSR,,5,0,0,,,NULL,1,0,1,Mon Mar 16 16:59:37 +0000 2015,42079.74973,42125.5398,42125.5398
743,Yes “@monteiro: I wish God was real so I could punch him in the neck for taking Gilda Radner away from us too soon. #funnywomen”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,KOR,,0,0,1,,,NULL,1,0,1,Mon Mar 16 16:59:21 +0000 2015,42079.74955,42125.5398,42125.5398
744,"RT @F6x: @monteiro Joan Rivers, Ellen DeGeneres, Wanda Sykes, Aisha Tyler, Maya Rudolph, Heather Gold, Megan McCarthy, Bea Arthur. #funnyw…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,SILK,,3,0,0,,,NULL,1,0,2,Mon Mar 16 16:58:51 +0000 2015,42079.7492,42125.5398,42125.5398
745,"And, as Fran Lebowitz says,""money-grubbing"" used to be a phrase.What do you think it would take for Americans to criticize wealth over life?","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,RRN,,0,0,0,,,NULL,0,0,0,Mon Mar 16 16:56:00 +0000 2015,42079.74722,42125.5398,42125.5398
746,"Jill Lepore piece I just tweeted makes great points about the reticense to name villains, similar to @umairh 's earlier critique of idea biz","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,0,0,1,Mon Mar 16 16:53:34 +0000 2015,42079.74553,42125.5398,42125.5398
747,"RT @JamilSmith: Jill Lepore on why income inequality persists, and how it's metastasized into a problem only Congress can solve: http://t.c…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,SILK,,8,0,0,,,,0,1,1,Mon Mar 16 16:51:54 +0000 2015,42079.74438,42125.5398,42125.5398
748,Night pals at SXSW. Night all good people.#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,1,0,0,Mon Mar 16 07:19:09 +0000 2015,42079.34663,42125.5398,42125.5398
749,"@brainwane cataloguing master tapes, listening to you in some. Good memories. Thanks for all that help.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,70132580,brainwane,0,,BSK,,0,0,1,,,NULL,0,0,1,Mon Mar 16 07:10:30 +0000 2015,42079.34063,42125.5398,42125.5398
750,5. @gpetriglieri @meganhustad @umairh presume everything is outside ourselves. It invited the dominance/ to do list approach you show well,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,257153464,gpetriglieri,0,,BSK,,0,0,0,,,NULL,0,0,3,Sun Mar 15 19:09:01 +0000 2015,42078.83959,42125.5398,42125.5398
751,4 @gpetriglieri @meganhustad @umairh and everyone in a way objects. Relationality is necessary to get at institutions build them and not,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,257153464,gpetriglieri,0,,RRN,,0,0,0,,,NULL,0,0,3,Sun Mar 15 19:07:45 +0000 2015,42078.83872,42125.5398,42125.5398
752,3. @gpetriglieri @meganhustad @umairh reflects... Love your essay. Would add that the hyperrationality is connected to making everything,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,257153464,gpetriglieri,0,,JNR,,0,0,0,,,NULL,0,0,3,Sun Mar 15 19:06:43 +0000 2015,42078.838,42125.5398,42125.5398
753,2. @gpetriglieri @meganhustad @umairh dictates a lot of what can be delivered. And as you say it's a but bigger thing that TED merely,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,257153464,gpetriglieri,0,,BTM,,0,0,0,,,NULL,0,0,3,Sun Mar 15 19:06:00 +0000 2015,42078.8375,42125.5398,42125.5398
754,1. @gpetriglieri @meganhustad @umairh I couldn't agree more. And I've coached a couple of TED talks including Nilofers. The even framing,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,257153464,gpetriglieri,0,,ATB,,0,0,3,,,NULL,0,0,3,Sun Mar 15 19:05:02 +0000 2015,42078.83683,42125.5398,42125.5398
755,RT @AJENews: Some numbers are so huge they almost lose the power to shock. 3.9 million Syrians are refugees http://t.co/eicpn5Hi8o http://t…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.77E+17,,HSR,,159,0,0,,,,0,1,1,Sun Mar 15 17:27:20 +0000 2015,42078.76898,42125.5398,42125.5398
756,RT @HeerJeet: Orson Welles had some shrewd things to say about Woody Allen: https://t.co/qBris3wVuH via @AngryBlackLady,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.77E+17,,RRN,,16,0,0,,,,0,1,2,Sun Mar 15 17:23:47 +0000 2015,42078.76652,42125.5398,42125.5398
757,"RT @badaude: ""is there a marxist dating site?"" @morningJewshow in conversation with @mckenziewark (tangential to) Kathy Acker https://t.co/…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,RRN,,3,0,0,,,,0,1,3,Sun Mar 15 14:10:55 +0000 2015,42078.63258,42125.5398,42125.5398
758,RT @badaude: http://t.co/Xwv8t0ciW0 … @mckenziewark talks about his correspondence with Kathy Acker (@mitpress) @morningJewshow #morninglis…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,BTM,,4,0,0,,,,1,1,4,Sun Mar 15 14:10:54 +0000 2015,42078.63257,42125.5398,42125.5398
759,RT @BarryPierce: I've never seen the proletariat and the bourgeoisie more clearly illustrated in one instagram post http://t.co/dL2yAgwTQE,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,BSK,,21325,0,0,,,,0,0,1,Sun Mar 15 14:07:54 +0000 2015,42078.63049,42125.5398,42125.5398
760,RT @sandyanne57: “@HuffingtonPost: Boston's St. Patrick's Day parade to include gay groups for first time http://t.co/dZCYOV6UrA” I'd love …,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,BSK,,1,0,0,,,,0,1,2,Sun Mar 15 13:59:03 +0000 2015,42078.62434,42125.5398,42125.5398
761,"RT @rmchase: ""100 Americans gave 70% of the #SuperPAC money spent through the cycle."" We want democracy back! https://t.co/oWSi8uTwsh @Came…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,JPN,,8,0,0,,,,1,1,2,Sun Mar 15 13:54:47 +0000 2015,42078.62138,42125.5398,42125.5398
762,"RT @dialmformovies: RIP Jeff Hale, aged 92Created Sesame Street's iconic 'Pinball' segment, and Typewriter character http://t.co/87hy3heTIn","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.75E+17,,ATB,,289,0,0,,,,0,0,1,Sun Mar 15 13:50:02 +0000 2015,42078.61808,42125.5398,42125.5398
763,RT @zeldman: Nostalgia for the old folks. @alistapart № 1: articles by @thelancearthur http://t.co/0ZDQqbzg3y &amp; @zeldman http://t.co/5LoD2W…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.77E+17,,JNR,,13,0,0,,,,0,2,4,Sun Mar 15 05:17:22 +0000 2015,42078.26206,42125.5398,42125.5398
764,Mini SxSF today w @documentally https://t.co/dynebVWezn,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,BTM,,1,0,0,,,,0,1,1,Sun Mar 15 03:25:22 +0000 2015,42078.18428,42125.5398,42125.5398
765,An original @pimimond at Mama's Royale https://t.co/4gSvinCv5T,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,ATB,,2,0,5,,,,0,1,1,Sat Mar 14 19:12:35 +0000 2015,42077.84207,42125.5398,42125.5398
766,RT @justkelly_ok: HOLY SHIT LOOK AT THIS EMAIL I GOT FROM A RECRUITER USING HIS REAL FULL NAME AND EMAILcc @girlziplocked for the list htt…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,JNR,,2930,0,0,,,,0,0,2,Sat Mar 14 13:28:18 +0000 2015,42077.60299,42125.5398,42125.5398
767,"@benschwartzy relying on ""men are strong, women must be rescued"" is pretty cliche and boring too at this point, like an airplane food joke.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,70833101,benschwartzy,0,,RRN,,0,0,0,,,NULL,0,0,1,Sat Mar 14 13:27:21 +0000 2015,42077.60233,42125.5398,42125.5398
768,@benschwartzy it was great to see Bond have some vulnerability though in Skyfall. Big progress and dramatically interesting.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,70833101,benschwartzy,0,,JNR,,0,0,0,,,NULL,0,0,1,Sat Mar 14 13:26:14 +0000 2015,42077.60155,42125.5398,42125.5398
769,@benschwartzy Yes though the women in it exist a bit more as people than they do than in Kingsmen  which also has lots of failing women.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.77E+17,70833101,benschwartzy,0,,JPN,,0,0,0,,,NULL,0,0,1,Sat Mar 14 13:21:00 +0000 2015,42077.59792,42125.5398,42125.5398
770,Kingsmen is v fun and extraordinary in someways. Just know: as sexist as a '67 Bond film and violent as a contemporary video game.#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,0,0,3,,,NULL,1,0,0,Sat Mar 14 07:08:26 +0000 2015,42077.33919,42125.5398,42125.5398
771,@JenaFriedman she lost Miss Marmelstein onBroadway to Barbra! We covered her in a recent @morningJewshow (which you shd do!),"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.76E+17,24971644,JenaFriedman,0,,ATB,,0,0,0,,,NULL,0,0,2,Sat Mar 14 01:34:51 +0000 2015,42077.10753,42125.5398,42125.5398
772,RT @JovankaVuckovic: Screenwriter @julie_bush is sticking her neck out for all women in film. Please RT. Women In Hollywood: A Shit Show: h…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,BTM,,46,0,0,,,,0,1,2,Sat Mar 14 00:24:00 +0000 2015,42077.05833,42125.5398,42125.5398
773,What straight people call foreplay,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,0,0,0,Fri Mar 13 23:18:59 +0000 2015,42077.01318,42125.5398,42125.5398
774,"RT @GlobalBarnard: ""Women don't live under capitalism, they live under feudalism"" @TheRobinMorgan #BarnardWCW","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,ATB,,6,0,0,,,NULL,1,0,2,Fri Mar 13 18:08:57 +0000 2015,42076.79788,42125.5398,42125.5398
775,RT @om: California has about one year of water left. Will you ration now? http://t.co/uKYLgFrduw,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,SILK,,84,0,0,,,,0,1,1,Fri Mar 13 16:43:12 +0000 2015,42076.73833,42125.5398,42125.5398
776,"My #1 favourite person on twitter these days (and in podcast, see: A Tiny Sense of Accomplishment): @Sherman_Alexie #ff","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JNR,,0,0,0,,,NULL,1,0,1,Fri Mar 13 15:50:48 +0000 2015,42076.70194,42125.5398,42125.5398
777,"RT @KITHOnline: Kids in the Hall will be performing live in Las Vegas, NV on June 5 - tickets on sale now!... http://t.co/px5EjcBuRa","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,JNR,,3,0,0,,,,0,1,1,Fri Mar 13 15:46:12 +0000 2015,42076.69875,42125.5398,42125.5398
778,"RT @ch3ryl: hmm fishy? RT @MotherJones: The NYPD Is Editing the Wikipedia Pages of Eric Garner, Sean Bell http://t.co/2U1x4eIRMK","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,KOR,,23,0,0,,,,0,1,2,Fri Mar 13 15:44:26 +0000 2015,42076.69752,42125.5398,42125.5398
779,RT @VICE: Spike Jonze and Chris Milk Discuss the Future of Immersive Film http://t.co/rcfGUF3n62 http://t.co/KJyPHbQDyq,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.76E+17,,JNR,,60,0,0,,,,0,1,1,Fri Mar 13 15:02:04 +0000 2015,42076.6681,42125.5398,42125.5398
780,@emilynussbaum my first and scariest memory of the movies is that Fruma Sarah scene,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.76E+17,12096202,emilynussbaum,0,,BSK,,0,0,0,,,NULL,0,0,1,Fri Mar 13 08:56:36 +0000 2015,42076.41431,42125.5398,42125.5398
781,@NJE88 This concludes my Sandberg/US Politics/Global Econ meandering minute. Thanks for listening.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.76E+17,569208726,NJE88,0,,HSR,,0,0,1,,,NULL,0,0,1,Fri Mar 13 02:16:57 +0000 2015,42076.13677,42125.5398,42125.5398
